geocode,regrowth_2001_2016,agr_pers,veg_pers,nreg_agr,nreg_veg,population2016,pop_g,lpw2016,lpw_g,Std_temp,precip,clay,ph,embargos_def,roads_km,silos_ton,lat,long,FNP,UF
3531407,2891.71,44274.6800,2810.1800,0.0271,0.3053,24128,0.015592308,12916.43375,0.123273333,0.341125588,1351.446875,29.1,53.88,0,0,0,-20.66689,-49.74225,30,35
3531506,2376.01,23555.0900,1325.1000,0.0153,0.2160,20924,0.002107692,17513.995,0.11388,0.362728089,1347.693125,30.93,51.76,0,0.404,0,-20.866736,-48.613303,31,35
3531902,7792.37,120651.9100,12082.9800,0.0154,0.1353,31923,0.015515385,20170.72313,0.108633333,0.365198006,1310.47,39.06,57.98,1,0,32120,-20.688724,-48.153327,31,35
3532058,1952.9,18371.3800,3101.3400,0.0337,0.1712,4691,0.013292308,20029.24938,0.108593333,0.44515868,1444.855,43.37,56.96,0,0,74270,-21.513807,-48.170321,31,35
3532157,2261.89,22242.6000,1434.7200,0.0542,0.4704,3014,0.0149,8109.175625,0.164466667,0.377685385,1422.03,27.62,51.94,0,0,0,-22.532482,-51.163164,25,35
3532603,3092.25,37885.3300,3498.1800,0.0431,0.3277,11351,0.006146154,11956.82188,0.130093333,0.337293146,1381.950625,25.69,52.87,0,11.336,0,-20.59505,-50.036023,30,35
3532827,7003.13,4443.3300,28829.7000,0.5028,0.1349,9406,0.019061538,7581.026875,0.17272,0.448021112,1154.15,41.85,49,0,0,0,-24.163417,-49.002285,19,35
3532900,3984.37,10977.9900,1587.0900,0.0849,0.3908,10599,0.024838462,18198.27563,0.14264,0.498320095,1305.38875,36.37,54.03,0,13.183,25110,-21.774336,-48.549671,26,35
3533007,4873.65,45931.7600,4458.1600,0.0315,0.2508,20896,0.0135,12220.89813,0.123266667,0.355619178,1329.9075,27.21,53.19,0,9.494,39370,-20.509051,-49.357219,30,35
3533403,488.43,5025.3200,293.0600,0.0351,0.3845,57504,0.019992308,14911.68813,0.076266667,0.617977548,1411.664375,35.8,53.4,0,3.152,6590,-22.762932,-47.246515,20,35
3533502,3158.23,68756.1400,10162.7600,0.0130,0.0818,39888,0.012623077,2007.86875,0.11758,0.41661683,1312.91375,27.61,52.87,0,0,40331,-21.4522,-49.086588,81,35
3533601,3394.94,29861.0600,2994.9600,0.0355,0.2687,7299,0.009946154,19882.30875,0.108426667,0.340382138,1379.455625,48.28,55.63,0,0,0,-20.704857,-47.729069,31,35
3533700,2395.81,24764.2600,3911.2200,0.0391,0.2049,4341,0.002207692,10256.49875,0.143386667,0.400241594,1348.499375,27.47,52.52,0,4.003,10599,-22.488309,-49.965059,29,35
3533809,2126,16444.1100,1684.0300,0.0875,0.4836,3137,-0.004661538,11173.65938,0.174166667,0.421065612,1402.63125,42.18,55.78,0,0,36000,-22.895248,-49.336925,22,35
3533908,5578.34,67766.7900,7394.0000,0.0218,0.1694,53702,0.010130769,13860.91313,0.1075,0.358868012,1276.35,31.39,54.55,0,11.129,0,-20.690722,-49.052284,30,35
3534005,2830.74,20009.6600,2376.7700,0.0398,0.2585,4248,0.015176923,13496.94125,0.112566667,0.358606098,1306.746875,29.93,54.2,0,8.228,0,-20.615227,-49.241577,30,35
3534203,698.33,22335.4200,1505.8700,0.0115,0.1472,6614,0.028792308,14330.04875,0.100546667,0.319204741,1296.295625,35.13,58.96,2,0,0,-20.185142,-49.297965,30,35
3534302,2365.25,24679.0000,2080.3300,0.0358,0.3060,42996,0.012276923,19676.01625,0.10734,0.354484955,1316.228125,46.25,56.69,0,13.329,0,-20.697874,-47.905833,31,35
3534500,851.58,20249.5700,1292.3400,0.0253,0.2893,2615,0.002269231,8190.89875,0.1398,0.394765753,1373.469375,29.51,53.65,0,0,11340,-22.363272,-50.309562,28,35
3535002,4826.95,61873.5800,4459.4900,0.0286,0.2898,12388,0.017553846,1076.789375,0.119613333,0.329428166,1304.17,25.83,53.42,0,0,0,-20.343244,-49.510874,92,35
3535309,1122.84,50901.9100,1375.0000,0.0058,0.1767,22323,0.006369231,15824.6175,0.14512,0.406035713,1487.32625,48.96,54.29,0,0,152000,-22.701715,-50.217515,22,35
3535507,8741.07,85009.2700,9561.0300,0.0355,0.2466,45027,0.0103,8107.96375,0.1598,0.397856235,1399.56375,32.65,52.75,0,11.092,171172,-22.470003,-50.62439,25,35
3535804,19708.2,59237.2300,16305.8800,0.1950,0.4682,19545,0.015861538,8605.155625,0.18736,0.430749347,1267.21375,39.63,51.26,0,0,25370,-23.439873,-48.799468,19,35
3536109,2767.12,15005.0200,3441.3000,0.0947,0.3132,6191,0.019138462,7456.283125,0.175893333,0.440332734,1669.58125,50.51,49.39,0,0,0,-23.045326,-48.406455,19,35
3536257,422.9,7819.6500,363.4500,0.0161,0.2606,2268,0.009876923,11712.66,0.129866667,0.325348531,1309.1725,23.89,52,0,0,0,-20.333415,-50.012295,30,35
3536307,12983.03,33410.2100,17892.8200,0.1459,0.2419,14223,0.014707692,14659.02813,0.12042,0.354830946,1489.338125,42.38,53.54,0,0,0,-20.704206,-47.289415,31,35
3536505,1391.61,7894.6500,960.7100,0.0645,0.3615,100128,0.040561538,14814.50313,0.08236,0.609677169,1430.70875,39,56.85,0,0,0,-22.743544,-47.143227,20,35
3536570,8111.13,11131.7400,7773.2500,0.3662,0.4528,1967,0.005307692,8428.1875,0.134413333,0.410438282,1372.780625,33.22,52,0,13.355,0,-22.568388,-49.305567,23,35
3536604,1838.92,64386.5900,3229.6200,0.0087,0.1496,9463,0.004623077,13161.83,0.115326667,0.317678428,1301.8775,39.09,56.92,2,0,35430,-20.052471,-49.314982,30,35
3536703,6704.1,52992.4400,12219.5700,0.0394,0.1510,45314,0.014276923,12346.35125,0.120893333,0.506872354,1261.693125,35.63,52.83,0,16.93,13720,-22.300594,-48.891241,23,35
3537008,23224.55,36142.4400,19759.3200,0.2236,0.3451,16582,0.007669231,12735.04,0.11544,0.327942449,1357.560625,43.17,53.45,0,0,83881,-20.205585,-47.439062,31,35
3538105,1510.06,15967.3100,1094.2500,0.0357,0.3509,16501,0.013946154,14303.115,0.09784,0.395157669,1396.805,29.87,52.43,0,4.859,2700,-21.258042,-48.924516,30,35
3538709,11563.36,108675.5300,11236.6300,0.0496,0.3355,394419,0.013107692,14331.27438,0.116813333,0.556291291,1323.825,32.25,52.64,0,1.164,124100,-22.751728,-47.880859,24,35
3538808,4685.04,35145.8800,7131.9500,0.0681,0.2649,29728,0.005561538,11350.25813,0.168546667,0.421789343,1382.05,52.82,51.69,0,0,0,-23.227609,-49.249027,22,35
3538907,5296.43,71615.7300,4966.4400,0.0400,0.3751,24762,0.013146154,9064.46,0.14032,0.443940217,1266.578125,29.21,54.05,0,0,17510,-22.013057,-49.2681,23,35
3539301,7217.11,58749.8600,6776.3900,0.0369,0.2494,75035,0.010669231,17277.58313,0.13698,0.521816938,1338.17625,40.48,53.23,1,21.372,16290,-22.015144,-47.511174,27,35
3539400,11350.26,23388.4300,7302.6200,0.2647,0.5355,13216,0.013915385,8505.306875,0.133486667,0.454325507,1276.225625,31.5,52.41,1,19.222,0,-22.432779,-49.173461,23,35
3539509,2634.13,37262.5300,2823.1200,0.0182,0.1966,38554,0.013753846,20225.01688,0.10868,0.392453819,1331.35125,40.38,56.69,0,19.632,32720,-21.006222,-48.249359,31,35
3539707,2114.72,28615.3700,2881.3800,0.0302,0.2361,3461,0.011423077,13462.11625,0.1641,0.406413172,1490.10625,40.52,51.9,0,0,0,-22.625178,-50.212776,22,35
3540200,2453.39,31249.4700,2294.6100,0.0219,0.2334,46818,0.028015385,20265.8825,0.108806667,0.402873016,1319.263125,39.03,58.45,0,0,76470,-20.984579,-48.064421,31,35
3540309,1051.38,18875.2600,1575.2300,0.0245,0.2316,2593,-0.001092308,12990.90438,0.119573333,0.315931823,1207.86,26.82,53.5,0,0,0,-20.199845,-49.77338,30,35
3540705,1359.54,20026.4000,1928.8200,0.0143,0.1306,55100,0.012223077,17928.49125,0.13286,0.530552778,1289.084375,38.66,55.16,0,1.427,0,-21.854129,-47.528481,27,35
3540903,2293.76,12840.9600,1623.0500,0.0469,0.2804,20169,0.027453846,20213.27313,0.108653333,0.451795953,1410.6975,41.2,60.16,0,0,0,-21.344441,-48.086057,31,35
3541059,3129.01,10910.5900,3863.5800,0.1595,0.3489,5074,0.016538462,10399.93875,0.131433333,0.456942283,1458.538125,44.11,52.83,0,0,0,-22.818532,-48.6969,23,35
3541109,4791.66,20870.0100,3829.7800,0.1441,0.4785,4517,-0.001038462,8383.701875,0.13168,0.438952826,1280.40375,26.67,52.46,0,0,52780,-22.061677,-49.313892,23,35
3541703,2282.68,57871.6000,5262.0200,0.0238,0.2117,13798,0.009969231,7717.529375,0.158793333,0.39526995,1403.771875,27.5,53.65,0,0,28807,-22.407064,-50.749839,25,35
3542206,7101.71,133362.8400,19041.3700,0.0301,0.1786,30146,0.003946154,7697.31625,0.158146667,0.385259653,1442.160625,28.04,52.68,0,28.802,117055,-22.393158,-50.974995,25,35
3542404,1520.76,23347.5600,1489.5200,0.0298,0.3248,19860,0.011007692,7373.0875,0.152246667,0.384074646,1384.048125,25.58,52.28,0,14.804,4410,-22.275073,-51.272808,25,35
3542503,6936.14,29482.6200,4990.9300,0.1105,0.4232,8844,0.038207692,9448.615,0.144513333,0.498711674,1206.47125,28.95,51.67,0,0,0,-22.007641,-49.180949,23,35
3542701,5166.94,15437.9800,5284.8600,0.0947,0.2340,7304,0.018746154,18581.51125,0.10734,0.335821753,1430.81625,48.72,54.79,0,0,0,-20.648234,-47.505928,31,35
3542909,6993.71,30077.3700,12071.0700,0.0901,0.1980,12986,0.009807692,15408.21063,0.145293333,0.499157624,1274.056875,34.94,54.46,0,0,0,-22.060116,-48.185329,26,35
3543105,9080.86,7811.8200,2988.0200,0.2562,0.4738,4612,0.012646154,15147.1175,0.105313333,0.332345202,1266.741875,46.21,53.51,0,0,114990,-20.448928,-47.573325,31,35
3543204,1003.86,18373.1200,1327.3400,0.0181,0.2031,4740,0.0033,14857.54,0.157446667,0.417328308,1439.6075,41.47,53.18,1,8.339,7520,-22.730714,-49.91378,22,35
3543402,5068.71,43031.9600,4932.0700,0.0416,0.2748,674405,0.018061538,19891.29,0.1085,0.456168372,1238.753125,44.26,60.87,1,23.29,10380,-21.210843,-47.821303,31,35
3543501,4940.84,29249.2300,5672.7300,0.0957,0.3529,6915,-0.015407692,7281.43625,0.17944,0.414760975,1378.528125,37.44,49.28,0,0,0,-23.891202,-49.447642,19,35
3543600,2634.08,8322.2000,4266.8000,0.1262,0.2198,3826,0.008092308,12853.92063,0.122446667,0.327655815,1426.58625,41.05,56.02,1,0,0,-20.0608,-47.440891,31,35
3543709,5053.71,22824.9100,4627.1200,0.0770,0.2916,10846,0.003361538,17932.02688,0.139673333,0.461381982,1425.58,38.59,57.17,0,0,0,-21.593879,-48.032031,26,35
3543907,2715.22,36876.0000,5418.7300,0.0295,0.1715,201473,0.013423077,3146.069375,0.182913333,0.472396373,1594.93125,35.28,51.25,0,4.469,1180,-22.338373,-47.662637,51,35
3544004,724.62,20481.5200,747.6300,0.0142,0.2832,33464,0.022223077,17679.54438,0.0945,0.647952866,1306.098125,38.08,55.39,0,2.726,34010,-22.829767,-47.661862,24,35
3544905,2711.69,26251.1000,2566.1400,0.0280,0.2274,11541,0.016884615,19913.99625,0.107406667,0.389160956,1296.525625,47.33,57.12,0,14.565,0,-20.831525,-47.854604,31,35
3545159,367,8803.8000,596.3300,0.0161,0.1948,7919,0.019507692,14516.39125,0.112193333,0.643715452,1293.846875,35.39,53.61,0,4.178,0,-22.839848,-47.703453,24,35
3545605,2321.33,28394.4900,1920.5300,0.0203,0.2347,15255,0.008515385,18566.98875,0.109806667,0.405133723,1408.3125,31.48,54.25,0,5.829,53070,-21.348678,-48.844473,31,35
3545803,453.08,22441.6200,397.3400,0.0087,0.3303,191024,0.009838462,17619.65063,0.094186667,0.569666569,1519.614375,35.01,58.33,0,0,21240,-22.713308,-47.381228,24,35
3546207,1701.25,11502.2800,1995.1900,0.0561,0.2550,4371,0.015069231,13516.05625,0.150633333,0.540249557,1341.84,37.75,51.97,0,0,112140,-22.125425,-47.496074,27,35
3546256,1816.98,10177.2300,3337.7100,0.0668,0.1792,2097,0.009846154,17099.46,0.121013333,0.37847446,1383.073125,39.87,55.87,0,0,18770,-21.274782,-47.439801,31,35
3546306,2327.9,23510.2300,3705.3200,0.0313,0.1702,33583,0.017646154,19118.85875,0.13016,0.518616348,1276.130625,37.17,54.67,0,0,0,-21.941748,-47.174535,27,35
3546405,14339.84,94558.2400,8360.6200,0.0605,0.4213,46893,0.0099,12447.5325,0.167553333,0.41218119,1418.93375,33.43,53.12,0,12.744,164269,-22.691234,-49.490252,22,35
3546504,623.02,11984.7800,710.2500,0.0221,0.2758,5836,0.000669231,20081.95875,0.10824,0.433326282,1387.35375,35.65,53.7,0,6.98,0,-21.452546,-48.366819,31,35
3546900,1280.75,12120.6100,2017.6800,0.0422,0.2095,9013,0.009915385,18767.52438,0.14228,0.455001374,1440.551875,42.91,57.84,0,0,0,-21.670818,-48.057403,26,35
3547007,3400.59,15285.7600,4276.7500,0.1063,0.2982,5962,0.016630769,9027.181875,0.128973333,0.514535389,1259.774375,35.35,52.83,0,0,5550,-22.564568,-48.154257,23,35
3547502,7112.56,46725.5300,22279.7500,0.0697,0.1358,27627,0.004715385,15214.04063,0.141286667,0.455330924,1273.72125,38.25,53.95,0,13.934,0,-21.652108,-47.548754,27,35
3547601,3639.06,18625.7300,6826.7700,0.0931,0.2188,25869,0.012461538,14909.94563,0.142913333,0.407079026,1358.77875,38.93,54.24,0,0,21650,-21.504072,-47.366777,27,35
3547908,6873.91,17816.9300,8261.6700,0.1631,0.2960,6785,0.011238462,12481.55313,0.12176,0.367656996,1507.24875,41.83,52.57,0,9.3,20250,-21.092203,-47.195615,31,35
3548005,3376.06,11087.9900,1435.0800,0.1065,0.4795,22597,0.015876923,14193.645,0.09078,0.572013622,1471.43125,39.82,54.51,0,0,0,-22.588596,-46.990452,20,35
3548906,15324.11,69065.9000,27152.1400,0.0846,0.1904,243765,0.015976923,15176.93313,0.142786667,0.519431981,1333.196875,39.09,54.33,0,40.072,0,-21.918887,-47.867178,26,35
3549102,5400.88,39727.6000,5777.4000,0.0568,0.2929,89564,0.010484615,12774.38188,0.132113333,0.523968431,1246.226875,44.66,53.89,0,0,24505,-21.982386,-46.849312,27,35
3549250,656.97,15383.2800,2021.3200,0.0131,0.0917,1894,0.0082,12108.16375,0.114453333,0.345132221,1316.5975,27.67,52.71,0,0,0,-20.529071,-50.317689,30,35
3549409,2844.27,35242.8500,2749.6500,0.0242,0.2412,50520,0.013192308,20073.5675,0.108233333,0.349244423,1306.4825,44.96,57.67,0,14.894,41909,-20.550516,-47.938549,31,35
3549508,4509.52,21810.5200,3427.8200,0.0608,0.2916,8854,0.007892308,19171.84188,0.10908,0.331682579,1389.441875,48.76,55.14,0,0,0,-20.58753,-47.627174,31,35
3549706,2255.06,34603.9300,3563.7300,0.0348,0.2594,54563,0.007453846,11500.435,0.138286667,0.470524087,1139.875625,42.87,53.11,0,2.884,0,-21.642039,-46.962641,27,35
3549805,1440.35,30180.1900,1859.6500,0.0177,0.2259,446649,0.016092308,12173.62,0.126466667,0.367645096,1395.38375,29.67,56.85,0,12.379,74729,-20.7525,-49.393632,30,35
3550100,6660.63,47728.7800,6805.0500,0.0726,0.3544,40532,0.008753846,12384.63,0.12578,0.499919577,1327.78125,42.3,53.72,0,0,23380,-22.691221,-48.532787,23,35
3550407,12053.13,38973.3200,11539.5800,0.1517,0.3765,34595,0.016823077,1476.432857,0.185635714,0.490638614,1516.199375,36.31,52.4,0,0,0,-22.558186,-47.924681,103,35
3550506,7366.67,58082.9900,10209.5800,0.0554,0.2503,7596,0.006523077,11092.485,0.163113333,0.409165309,1434.904375,30.85,52.18,0,10.269,320,-22.652489,-49.771344,22,35
3550902,6990.29,32812.4100,21778.4500,0.0908,0.1308,15165,0.008415385,9733.010625,0.155733333,0.42601203,1318.968125,39.03,55.89,0,24.321,27890,-21.461521,-47.568273,69,35
3551108,7690.45,21679.6800,7340.5200,0.2046,0.4318,9936,0.016161538,7163.294375,0.175566667,0.485578693,1450.131875,37.71,52.16,0,0,0,-23.616757,-47.912923,19,35
3551306,1681.31,13394.2100,2014.8200,0.0555,0.2808,3373,0.016030769,12608.6175,0.125593333,0.3436465,1349.8975,28.02,53.82,0,0,0,-20.62218,-49.91575,30,35
3551405,2752.98,19626.6000,6489.7500,0.0465,0.1284,13516,0.0341,19144.30313,0.114466667,0.415611999,1341.9325,39.65,57.36,0,0,0,-21.316059,-47.549694,31,35
3551504,1408.52,9729.4600,1135.8700,0.0575,0.3432,43293,0.0203,20028.80625,0.10828,0.378716583,1370.94125,44.68,60.51,0,0,0,-21.216919,-47.612337,31,35
3551702,2941.17,32643.0700,2583.9200,0.0292,0.2751,121412,0.016561538,1982.3875,0.091146667,0.441057441,1265.3725,43.73,58.27,0,0,157200,-21.122917,-48.0089,99,35
3552601,1667.16,31047.4600,2215.9800,0.0169,0.1940,12178,0.009838462,14157.25563,0.104953333,0.395438575,1360.39,31.21,55.89,0,0,0,-20.830053,-49.078876,30,35
3552700,12530.16,22194.1700,4646.6400,0.0880,0.3155,16021,0.014623077,994.546875,0.25794,0.485068724,1312.093125,31.83,52.71,0,15.008,0,-21.712522,-48.62906,128,35
3552908,2383.75,53159.7200,4010.2400,0.0253,0.2560,6152,0.010907692,7776.95,0.16174,0.380718619,1418.916875,26.98,52.59,0,0,0,-22.420812,-51.27698,25,35
3553104,413.75,9906.4300,465.1000,0.0091,0.1640,6230,0.008269231,17487.09188,0.113046667,0.388670812,1326.65375,31.48,54.35,0,0,0,-21.174446,-48.483307,31,35
3553203,1380.08,11244.2700,409.9300,0.0195,0.3535,5719,0.002815385,19162.52125,0.107906667,0.388670812,1326.65375,34.07,52.8,0,7.294,61645,-21.13639,-48.419248,31,35
3553302,11610.08,36174.1400,11018.7300,0.1247,0.3188,24033,0.005246154,15699.06188,0.148293333,0.437469523,1310.441875,37.42,53.18,0,0,76040,-21.601874,-47.260113,27,35
3553401,8056.99,62641.4400,5661.5800,0.0648,0.4341,25597,0.008261538,12242.22,0.12928,0.334701359,1339.285,27.04,53.31,0,0,4370,-20.531235,-49.646474,30,35
3553658,3164.25,3438.5700,229.3800,0.0835,0.5774,2974,0.005030769,18504.31188,0.10746,0.388670812,1326.65375,36.17,51.72,0,4.872,0,-21.069268,-48.39943,31,35
3553708,6353.63,48596.9100,3790.5100,0.0286,0.2743,56771,0.007292308,18692.61188,0.107593333,0.42706313,1396.170625,32.9,53.66,1,16.861,3990,-21.423357,-48.527931,31,35
3553807,4416.99,35304.8100,4890.5700,0.0370,0.2171,24528,0.006692308,9590.8275,0.19306,0.423554404,1308.1475,43.13,55.23,0,0,118170,-23.547511,-49.190628,19,35
3553856,2651.58,15521.8300,5415.5000,0.0817,0.2031,5660,0.018469231,9933.4475,0.18572,0.412146819,1514.6275,41.58,52,0,0,20150,-23.885623,-48.72758,19,35
3553955,985.43,28590.3300,819.2400,0.0087,0.2346,14378,0.018015385,15886.22188,0.143666667,0.402851813,1438.2925,50.65,53.32,0,0,18911,-22.700462,-50.543984,22,35
3554201,5620.27,18310.4400,5226.4500,0.1595,0.3994,5782,-0.002938462,10379.77,0.16804,0.415978765,1360.445,41.18,51.03,0,0,0,-23.342271,-49.245341,22,35
3554409,2069.56,18388.4000,1684.0000,0.0249,0.2183,9164,0.012053846,20242.21563,0.108813333,0.36180796,1340.179375,41.02,56,0,0,1633,-20.778767,-48.345776,31,35
3554706,8795.97,18740.2000,5156.6300,0.2377,0.5312,9890,0.009607692,9611.36,0.132613333,0.501394306,1340.1875,41.21,50.93,0,0,1130,-22.444588,-48.164437,23,35
3554755,919.07,4684.5500,1092.1800,0.0826,0.2786,1677,0.012546154,15361.62563,0.140253333,0.536307981,1244.08375,31.05,54.74,0,0,0,-22.032292,-48.345151,26,35
3555505,6280.68,20768.5600,3709.8300,0.1338,0.4637,4711,0.007315385,8315.888125,0.13312,0.407036034,1431.20625,29.33,52.17,0,0,0,-22.561627,-49.666582,23,35
3555604,1134.23,22712.5000,1583.7400,0.0175,0.2033,10008,0.0077,13451.70813,0.116046667,0.395438575,1360.39,29.38,54.46,0,0,0,-20.844274,-49.12053,30,35
3556107,1313.42,11664.1700,1714.9400,0.0556,0.2860,12610,0.025307692,11740.29375,0.129853333,0.325983128,1310.01875,26.09,52.48,0,0,7730,-20.42611,-50.103663,30,35
3556404,2356.72,21904.5400,2201.4100,0.0385,0.2847,42061,0.0105,13502.74875,0.135253333,0.508405596,1233.445,40.25,54.15,0,13.175,0,-21.878174,-46.928087,27,35
3556800,1637.46,18748.1800,1003.6400,0.0220,0.2959,18542,0.011992308,20224.18813,0.10874,0.365328619,1346.179375,40.53,55.56,1,0,0,-20.884382,-48.309864,31,35
3557105,5026.15,32463.2100,3842.1400,0.0685,0.3834,92032,0.013507692,11807.6425,0.129893333,0.33194377,1297.364375,26.49,52.97,0,20.587,99247,-20.460291,-49.988098,30,35
3557303,1659.73,5106.8900,1103.6100,0.0907,0.3159,10971,0.016115385,12217.34938,0.139413333,0.552507918,1319.44875,35.47,53.41,0,0,33990,-22.236074,-46.943078,27,35
4101606,21210.31,65243.6500,54559.8300,0.1724,0.1994,27728,0.011146154,8884.52,0.224353333,0.383309601,1403.78125,42.66,49.66,0,0,329388,-24.18685,-49.979981,11,41
4104907,27216.76,121849.0400,108796.3400,0.0690,0.0766,71159,0.009053846,10312.7625,0.18118,0.365146089,1424.39,49.04,49.42,0,0,158916,-24.607366,-50.147401,11,41
4112009,31636.27,41202.4800,82577.4600,0.2795,0.1622,35184,0.010623077,9086.369375,0.214513333,0.373697181,1450.7525,43.1,49.27,0,0,134745,-24.286642,-49.784843,11,41
4119400,28732.88,64578.2500,56303.6600,0.1840,0.2055,25117,0.010515385,10105.33375,0.194326667,0.360573039,1517.796875,42.31,49.15,1,0,211002,-24.387991,-50.048715,11,41
4125407,5259.31,27926.7700,8199.7800,0.0897,0.2513,6794,-0.0072,8030.53375,0.280673333,0.398438096,1505.998125,41.59,49.84,0,0,0,-23.962505,-49.631511,11,41
4126306,24923.28,31122.9500,94286.1700,0.3386,0.1445,20445,0.008669231,7591.25125,0.2559,0.408272274,1389.4475,41.83,49.58,0,0,2408,-24.184228,-49.463107,11,41
4127106,2505.27,2030.7300,128952.0900,0.3120,0.0071,76550,0.013661538,8413.2925,0.181393333,0.351334954,1505.6,38.91,48.99,0,5.534,1991,-24.363204,-50.369032,15,41
4127502,46669.54,143035.8100,119053.6400,0.1486,0.1733,20470,0.0081,10435.37313,0.197553333,0.357779611,1436.46125,42.21,50.1,0,23.231,260674,-24.523185,-50.287727,11,41
4128534,13448.94,29042.9100,37645.5300,0.2057,0.1665,11252,0.023,10490.12688,0.162493333,0.353722467,1532.29625,41.8,49.99,0,2.423,133187,-24.308277,-50.230629,15,41
5000203,115428.77,453498.4100,193932.0000,0.1576,0.3044,14734,0.0193,4469.9925,0.181326667,0.416187057,1309.765,25.04,53.51,2,43.27,38943,-19.961526,-52.926881,38,50
5000252,29670.46,240525.7000,148010.9100,0.0451,0.0713,5114,0.020223077,4120.61375,0.194646667,0.301916103,1387.33625,24.31,53.54,4,64.261,0,-18.209174,-53.749249,41,50
5000708,32662.1,171181.2300,87495.2800,0.0757,0.1381,24852,0.0076,3234.513125,0.1676,0.439901504,1391.066875,26.95,54.86,1,82.783,0,-20.70726,-55.761335,35,50
5000807,13641.39,219513.8200,38016.2500,0.0286,0.1454,8885,0.007753846,5740.59,0.15884,0.414196008,1501.585625,23.8,51.95,4,11.848,0,-21.984206,-52.868701,34,50
5000856,4482.8,116830.9800,6469.7700,0.0166,0.2332,10304,0.014207692,5740.59,0.15884,0.487919051,1356.471875,29.8,54.92,0,0,28630,-21.935398,-53.815652,34,50
5000906,13689.15,81725.1600,19939.8800,0.0910,0.2910,8744,0.0112,6898.7225,0.17526,0.400749298,1459.335,33.65,54.5,0,0,1660,-22.205546,-55.968969,33,50
5001003,30217.5,195842.1700,25506.6900,0.1027,0.4676,24745,0.018484615,5740.59,0.15884,0.341891186,1450.658125,25.3,53.2,0,39.066,0,-20.061,-51.366836,34,50
5001102,227654.16,314480.8300,1137395.3400,0.1884,0.0603,47323,0.006646154,1236.099375,0.13996,0.445551624,1398.18875,25.53,55.19,4,58.867,0,-20.15035,-55.607914,39,50
