geocode,year,regrowth_ha,agr_pers,veg_pers,nr_agr,nr_veg,population,lpw,temp,precip,ph,clay,embargos_def,roads_km,silos_ton,lat,long,ID,fnp,UF,drop_4balance
1702000,2012,4597,281701,220466,0.0161,0.0204,8702,2788.05,27.25,1403.19,52.82,24.05,0,0,0,-12.841147,-49.696348,20121702000,76,17,0
1702000,2013,6342,283564,216774,0.0219,0.0284,8868,3116.96,27.34,1351.29,52.82,24.05,0,0,0,-12.841147,-49.696348,20131702000,76,17,0
1702000,2014,5394,286281,215454,0.0185,0.0244,8822,4078.55,27,1580.71,52.82,24.05,0,0,0,-12.841147,-49.696348,20141702000,76,17,0
1702000,2015,4345,289617,212823,0.0148,0.0200,8777,4761.84,27.25,1461.98,52.82,24.05,0,0,0,-12.841147,-49.696348,20151702000,76,17,0
1702000,2016,3994,293309,210943,0.0134,0.0186,8734,4735.44,28.62,1230.12,52.82,24.05,0,0,0,-12.841147,-49.696348,20161702000,76,17,0
1702109,2001,3106,212596,166255,0.0144,0.0183,115901,846.5,26.35,1738.59,51.89,26.92,0,0,11701,-7.3379216,-48.302183,20011702109,78,17,0
1702109,2002,3647,213266,164732,0.0168,0.0217,117972,1026.71,26.63,1704.25,51.89,26.92,0,0,11701,-7.3379216,-48.302183,20021702109,78,17,0
1702109,2003,2290,215482,162836,0.0105,0.0139,120213,1182.27,26.71,1698.06,51.89,26.92,0,0,11701,-7.3379216,-48.302183,20031702109,78,17,0
1702109,2004,4009,216849,161199,0.0182,0.0243,123353,1266.55,26.62,1788.55,51.89,26.92,0,0,11701,-7.3379216,-48.302183,20041702109,78,17,0
1702109,2005,2749,218363,161338,0.0124,0.0168,127521,1186.3,27.01,1808.23,51.89,26.92,0,0,11701,-7.3379216,-48.302183,20051702109,78,17,0
1702109,2006,4571,218116,158951,0.0205,0.0280,130105,1152,26.56,1984.01,51.89,26.92,1,0,11701,-7.3379216,-48.302183,20061702109,78,17,0
1702109,2007,3409,217947,160037,0.0154,0.0209,124617,1121.27,26.7,1548.33,51.89,26.92,1,0,11701,-7.3379216,-48.302183,20071702109,78,17,0
1702109,2008,4029,216487,161467,0.0183,0.0243,119128,1198.48,26.56,1811.34,51.89,26.92,1,0,11701,-7.3379216,-48.302183,20081702109,78,17,0
1702109,2009,3295,216287,163095,0.0150,0.0198,119637,1240.29,26.48,2180.13,51.89,26.92,0,0,11701,-7.3379216,-48.302183,20091702109,78,17,0
1702109,2010,4098,214945,163887,0.0187,0.0244,136494,1227.36,27.28,1631.18,51.89,26.92,0,0,11701,-7.3379216,-48.302183,20101702109,78,17,0
1702109,2011,2685,214616,165865,0.0124,0.0159,153351,1529.65,26.73,1809.59,51.89,26.92,0,0,11701,-7.3379216,-48.302183,20111702109,78,17,0
1702109,2012,3026,214742,166455,0.0139,0.0179,156123,2023.62,26.56,1626.35,51.89,26.92,0,0,11701,-7.3379216,-48.302183,20121702109,78,17,0
1702109,2013,7500,210025,167423,0.0345,0.0429,164093,3157.74,26.81,1901.81,51.89,26.92,0,0,11701,-7.3379216,-48.302183,20131702109,78,17,0
1702109,2014,4001,208593,170757,0.0188,0.0229,167176,3633.78,26.65,1734.23,51.89,26.92,0,0,11701,-7.3379216,-48.302183,20141702109,78,17,0
1702109,2015,2037,209190,171122,0.0096,0.0118,170183,3850.18,27.19,1465.89,51.89,26.92,0,0,11701,-7.3379216,-48.302183,20151702109,78,17,0
1702109,2016,2468,211139,169233,0.0116,0.0144,173112,3907.09,27.65,1468.5,51.89,26.92,0,0,11701,-7.3379216,-48.302183,20161702109,78,17,0
1702158,2001,490,63370,16351,0.0077,0.0291,4455,846.5,26.54,1737.99,50.55,27.97,0,0,0,-6.9196243,-48.403334,20011702158,78,17,0
1702158,2002,643,64493,15486,0.0099,0.0398,4619,1026.69,26.85,1644.37,50.55,27.97,0,0,0,-6.9196243,-48.403334,20021702158,78,17,0
1702158,2003,416,65431,14746,0.0063,0.0274,4817,1182.25,26.87,1658.88,50.55,27.97,0,0,0,-6.9196243,-48.403334,20031702158,78,17,0
1702158,2004,1045,65819,14611,0.0156,0.0667,5095,1266.5,26.75,1876.17,50.55,27.97,0,0,0,-6.9196243,-48.403334,20041702158,78,17,0
1702158,2005,825,65460,15138,0.0124,0.0517,5463,1185.37,27.14,1710.85,50.55,27.97,0,0,0,-6.9196243,-48.403334,20051702158,78,17,0
1702158,2006,622,65355,15450,0.0094,0.0387,5691,1153.5,26.71,2060.05,50.55,27.97,1,0,0,-6.9196243,-48.403334,20061702158,78,17,0
1702158,2007,926,64944,15755,0.0141,0.0555,5423,1122.71,26.79,1652.54,50.55,27.97,0,0,0,-6.9196243,-48.403334,20071702158,78,17,0
1702158,2008,853,64418,16249,0.0131,0.0499,5154,1203.18,26.65,1872.11,50.55,27.97,0,0,0,-6.9196243,-48.403334,20081702158,78,17,0
1702158,2009,600,64252,16731,0.0092,0.0346,5248,1241.31,26.64,2017.98,50.55,27.97,0,0,0,-6.9196243,-48.403334,20091702158,78,17,0
1702158,2010,401,64244,16430,0.0062,0.0238,5172,1228.72,27.39,1682.78,50.55,27.97,0,0,0,-6.9196243,-48.403334,20101702158,78,17,0
1702158,2011,335,64811,15982,0.0051,0.0205,5095,1531.04,26.87,1697.56,50.55,27.97,0,0,0,-6.9196243,-48.403334,20111702158,78,17,0
1702158,2012,829,64801,15939,0.0126,0.0494,5157,2022.71,26.68,1618.87,50.55,27.97,1,0,0,-6.9196243,-48.403334,20121702158,78,17,0
1702158,2013,866,64303,16310,0.0133,0.0504,5379,3151.16,26.91,1913.68,50.55,27.97,0,0,0,-6.9196243,-48.403334,20131702158,78,17,0
1702158,2014,482,64260,16739,0.0074,0.0280,5448,3626.69,26.76,1647.15,50.55,27.97,0,0,0,-6.9196243,-48.403334,20141702158,78,17,0
1702158,2015,560,64149,16938,0.0086,0.0320,5515,3827.26,27.28,1401.55,50.55,27.97,0,0,0,-6.9196243,-48.403334,20151702158,78,17,0
1702158,2016,562,63896,16940,0.0087,0.0321,5581,3871.32,27.73,1419.64,50.55,27.97,0,0,0,-6.9196243,-48.403334,20161702158,78,17,0
1702208,2001,3405,84616,161669,0.0387,0.0206,26660,846.5,27.06,1758.41,49.12,27.41,0,24.574,0,-5.740486,-48.001225,20011702208,78,17,0
1702208,2002,2978,87697,157299,0.0328,0.0186,27128,1026.69,27.15,1483.01,49.12,27.41,0,24.574,0,-5.740486,-48.001225,20021702208,78,17,0
1702208,2003,3938,91332,152728,0.0413,0.0251,27646,1182.25,27.27,1611.58,49.12,27.41,0,24.574,0,-5.740486,-48.001225,20031702208,78,17,0
1702208,2004,4717,94081,151054,0.0477,0.0303,28373,1266.5,27.07,1809.06,49.12,27.41,0,24.574,0,-5.740486,-48.001225,20041702208,78,17,0
1702208,2005,4025,95460,149246,0.0405,0.0263,29338,1184.75,27.46,1449.59,49.12,27.41,0,24.574,0,-5.740486,-48.001225,20051702208,78,17,0
1702208,2006,3378,97805,147919,0.0334,0.0223,29936,1149.5,27.03,1936.28,49.12,27.41,1,24.574,0,-5.740486,-48.001225,20061702208,78,17,0
1702208,2007,5351,98133,148332,0.0517,0.0348,28329,1118.25,27.3,1454.92,49.12,27.41,1,24.574,0,-5.740486,-48.001225,20071702208,78,17,0
1702208,2008,4045,97843,148959,0.0397,0.0264,26722,1195,27.16,1829,49.12,27.41,1,24.574,0,-5.740486,-48.001225,20081702208,78,17,0
1702208,2009,2935,99637,146861,0.0286,0.0196,26771,1237.38,27.06,2050.61,49.12,27.41,1,24.574,0,-5.740486,-48.001225,20091702208,78,17,0
1702208,2010,2769,102991,141914,0.0262,0.0191,29255,1225,27.78,1330.83,49.12,27.41,0,24.574,0,-5.740486,-48.001225,20101702208,78,17,0
1702208,2011,2643,108972,136558,0.0237,0.0190,31738,1527.5,27.14,1690.68,49.12,27.41,1,24.574,0,-5.740486,-48.001225,20111702208,78,17,0
1702208,2012,3146,114093,132901,0.0268,0.0231,32133,2013.25,27.18,1240.8,49.12,27.41,0,24.574,0,-5.740486,-48.001225,20121702208,78,17,0
1702208,2013,5801,114827,129503,0.0481,0.0429,33524,3133.5,27.21,1789.32,49.12,27.41,0,24.574,0,-5.740486,-48.001225,20131702208,78,17,0
1702208,2014,4759,116378,130198,0.0393,0.0353,33963,3625,27.12,1520.17,49.12,27.41,0,24.574,0,-5.740486,-48.001225,20141702208,78,17,0
1702208,2015,5505,116025,129246,0.0453,0.0409,34392,3825,27.62,1244.82,49.12,27.41,0,24.574,0,-5.740486,-48.001225,20151702208,78,17,0
1702208,2016,3768,117982,130565,0.0309,0.0280,34810,3868.75,28.15,1080.14,49.12,27.41,1,24.574,0,-5.740486,-48.001225,20161702208,78,17,0
1702406,2001,6120,148705,411731,0.0395,0.0146,10777,433.15,26.16,1354.05,55.53,31.04,0,36.829,0,-12.81866,-47.04786,20011702406,76,17,0
1702406,2002,4206,153473,408872,0.0267,0.0102,10977,455.72,26.7,1072.04,55.53,31.04,0,36.829,0,-12.81866,-47.04786,20021702406,76,17,0
1702406,2003,6325,156146,405463,0.0389,0.0154,10974,496.82,26.32,1224.96,55.53,31.04,0,36.829,0,-12.81866,-47.04786,20031702406,76,17,0
1702406,2004,4759,159052,404043,0.0291,0.0116,10970,906.56,26.18,1460.23,55.53,31.04,0,36.829,0,-12.81866,-47.04786,20041702406,76,17,0
1702406,2005,4669,162170,401083,0.0280,0.0115,10964,1014.07,26.5,1154.62,55.53,31.04,0,36.829,0,-12.81866,-47.04786,20051702406,76,17,0
1702406,2006,4483,165492,396495,0.0264,0.0112,10960,993.45,25.81,1605.36,55.53,31.04,0,36.829,0,-12.81866,-47.04786,20061702406,76,17,0
1702406,2007,5465,169413,393330,0.0313,0.0137,10944,945.37,26.55,1004.3,55.53,31.04,2,36.829,0,-12.81866,-47.04786,20071702406,76,17,0
1702406,2008,4326,172819,389787,0.0244,0.0110,10928,944.27,26.39,1084.25,55.53,31.04,0,36.829,0,-12.81866,-47.04786,20081702406,76,17,0
1702406,2009,4277,177746,385894,0.0235,0.0110,10913,1048.71,26.04,1768.37,55.53,31.04,0,36.829,0,-12.81866,-47.04786,20091702406,76,17,0
1702406,2010,5803,180348,383977,0.0312,0.0149,10766,1578.5,26.8,1086,55.53,31.04,0,36.829,0,-12.81866,-47.04786,20101702406,76,17,0
1702406,2011,5942,180421,382639,0.0319,0.0153,10619,2478.58,26.06,1417.9,55.53,31.04,0,36.829,0,-12.81866,-47.04786,20111702406,76,17,0
1702406,2012,3655,183789,376622,0.0195,0.0096,10594,2810.58,26.61,1049.75,55.53,31.04,0,36.829,0,-12.81866,-47.04786,20121702406,76,17,0
1702406,2013,4011,191309,365802,0.0205,0.0108,10833,3241.87,26.86,1148.33,55.53,31.04,0,36.829,0,-12.81866,-47.04786,20131702406,76,17,0
1702406,2014,3976,201389,358474,0.0194,0.0110,10805,4216.61,26.56,1442.08,55.53,31.04,0,36.829,0,-12.81866,-47.04786,20141702406,76,17,0
1702406,2015,3177,209241,349478,0.0150,0.0090,10778,4880.35,26.79,1110.45,55.53,31.04,1,36.829,0,-12.81866,-47.04786,20151702406,76,17,0
1702406,2016,5270,216737,342341,0.0237,0.0152,10752,4860.54,27.95,1040.68,55.53,31.04,0,36.829,0,-12.81866,-47.04786,20161702406,76,17,0
1702554,2001,458,24542,12942,0.0183,0.0342,13212,846.5,27.35,1577.38,49.08,27.61,0,0,0,-5.4981796,-47.929068,20011702554,78,17,0
1702554,2002,369,25427,12321,0.0143,0.0291,13522,1026.69,27.39,1348.64,49.08,27.61,0,0,0,-5.4981796,-47.929068,20021702554,78,17,0
1702554,2003,500,26055,11600,0.0188,0.0413,13781,1182.25,27.57,1534.37,49.08,27.61,0,0,0,-5.4981796,-47.929068,20031702554,78,17,0
1702554,2004,581,26570,11419,0.0214,0.0484,14143,1266.5,27.33,1670.03,49.08,27.61,0,0,0,-5.4981796,-47.929068,20041702554,78,17,0
1702554,2005,674,26577,11403,0.0247,0.0558,14625,1184.75,27.8,1373.04,49.08,27.61,0,0,0,-5.4981796,-47.929068,20051702554,78,17,0
1702554,2006,393,26780,11258,0.0145,0.0337,14923,1149.5,27.32,1716.78,49.08,27.61,0,0,0,-5.4981796,-47.929068,20061702554,78,17,0
1702554,2007,437,27159,11080,0.0158,0.0379,15086,1118.25,27.59,1369.27,49.08,27.61,0,0,0,-5.4981796,-47.929068,20071702554,78,17,0
1702554,2008,392,27325,10918,0.0141,0.0347,15248,1195,27.41,1577.57,49.08,27.61,1,0,0,-5.4981796,-47.929068,20081702554,78,17,0
1702554,2009,190,27732,10353,0.0068,0.0180,15469,1237.38,27.36,1840.41,49.08,27.61,0,0,0,-5.4981796,-47.929068,20091702554,78,17,0
1702554,2010,312,28376,9970,0.0109,0.0304,15825,1225,28.08,1242.98,49.08,27.61,0,0,0,-5.4981796,-47.929068,20101702554,78,17,0
1702554,2011,223,28720,9649,0.0077,0.0226,16180,1527.5,27.36,1602.72,49.08,27.61,0,0,0,-5.4981796,-47.929068,20111702554,78,17,0
1702554,2012,167,29185,9157,0.0057,0.0179,16401,2013.25,27.51,1035.48,49.08,27.61,0,0,0,-5.4981796,-47.929068,20121702554,78,17,0
1702554,2013,169,29726,8601,0.0056,0.0192,17140,3133.5,27.48,1664.37,49.08,27.61,0,0,0,-5.4981796,-47.929068,20131702554,78,17,0
1702554,2014,269,30149,8343,0.0089,0.0313,17386,3625,27.33,1378.74,49.08,27.61,0,0,0,-5.4981796,-47.929068,20141702554,78,17,0
1702554,2015,129,30436,7771,0.0042,0.0164,17627,3825,27.83,1142.64,49.08,27.61,0,0,0,-5.4981796,-47.929068,20151702554,78,17,0
1702554,2016,227,31023,7529,0.0073,0.0293,17861,3868.75,28.51,968.16,49.08,27.61,0,0,0,-5.4981796,-47.929068,20161702554,78,17,0
1702703,2001,1740,23520,46962,0.0689,0.0357,3050,451.89,25.79,1151.06,57.14,33.79,0,0,0,-12.642368,-46.418694,20011702703,76,17,0
1702703,2002,886,23130,48044,0.0369,0.0181,3023,470.38,26.27,1116.08,57.14,33.79,0,0,0,-12.642368,-46.418694,20021702703,76,17,0
1702703,2003,661,23233,47979,0.0277,0.0136,2987,518.75,25.94,1234.36,57.14,33.79,0,0,0,-12.642368,-46.418694,20031702703,76,17,0
1702703,2004,544,23927,47522,0.0222,0.0113,2936,941.93,25.89,1427.49,57.14,33.79,0,0,0,-12.642368,-46.418694,20041702703,76,17,0
1702703,2005,446,25217,46961,0.0174,0.0094,2869,1053.06,26.19,1106.49,57.14,33.79,0,0,0,-12.642368,-46.418694,20051702703,76,17,0
1702703,2006,257,26542,46138,0.0096,0.0055,2827,1029.42,25.54,1345.06,57.14,33.79,0,0,0,-12.642368,-46.418694,20061702703,76,17,0
1702703,2007,292,27635,45255,0.0104,0.0064,3157,991.73,26.17,959.49,57.14,33.79,0,0,0,-12.642368,-46.418694,20071702703,76,17,0
1702703,2008,383,28435,44520,0.0133,0.0085,3486,1026.7,25.97,1166.66,57.14,33.79,0,0,0,-12.642368,-46.418694,20081702703,76,17,0
1702703,2009,672,28892,44026,0.0227,0.0150,3523,1182.14,25.68,1764.63,57.14,33.79,0,0,0,-12.642368,-46.418694,20091702703,76,17,0
1702703,2010,465,29380,43985,0.0156,0.0105,3498,1737.54,26.3,999.86,57.14,33.79,1,0,0,-12.642368,-46.418694,20101702703,76,17,0
1702703,2011,612,29583,43724,0.0203,0.0138,3473,2644.9,25.69,1404.73,57.14,33.79,0,0,0,-12.642368,-46.418694,20111702703,76,17,0
1702703,2012,892,29439,43554,0.0294,0.0201,3499,3008.75,26.22,937.08,57.14,33.79,0,0,0,-12.642368,-46.418694,20121702703,76,17,0
1702703,2013,907,29314,43808,0.0300,0.0203,3625,3834.8,26.6,1109.05,57.14,33.79,0,0,0,-12.642368,-46.418694,20131702703,76,17,0
1702703,2014,584,29361,43855,0.0195,0.0131,3654,4866.58,26.36,1296.48,57.14,33.79,0,0,0,-12.642368,-46.418694,20141702703,76,17,0
1702703,2015,450,29747,43717,0.0149,0.0102,3682,5387.22,26.55,1043.81,57.14,33.79,0,0,0,-12.642368,-46.418694,20151702703,76,17,0
1702703,2016,372,30094,42953,0.0122,0.0086,3709,5399.11,27.56,1064.47,57.14,33.79,0,0,0,-12.642368,-46.418694,20161702703,76,17,0
1702901,2001,309,8312,5896,0.0359,0.0499,8680,846.5,27.2,1498.49,49.04,26.79,0,0,0,-5.6456446,-47.766383,20011702901,78,17,0
1702901,2002,307,8372,5916,0.0353,0.0493,8584,1026.69,27.18,1282.43,49.04,26.79,0,0,0,-5.6456446,-47.766383,20021702901,78,17,0
1702901,2003,250,8409,5657,0.0289,0.0423,8471,1182.25,27.36,1411.44,49.04,26.79,0,0,0,-5.6456446,-47.766383,20031702901,78,17,0
1702901,2004,277,8703,5614,0.0308,0.0470,8314,1266.5,27.15,1601.7,49.04,26.79,0,0,0,-5.6456446,-47.766383,20041702901,78,17,0
1702901,2005,301,8705,5569,0.0334,0.0512,8104,1184.75,27.53,1290.76,49.04,26.79,0,0,0,-5.6456446,-47.766383,20051702901,78,17,0
1702901,2006,224,8807,5514,0.0248,0.0390,7974,1149.5,27.09,1671.7,49.04,26.79,0,0,0,-5.6456446,-47.766383,20061702901,78,17,0
1702901,2007,240,8925,5460,0.0262,0.0421,8575,1118.25,27.37,1272.11,49.04,26.79,0,0,0,-5.6456446,-47.766383,20071702901,78,17,0
1702901,2008,273,8926,5381,0.0297,0.0483,9175,1195,27.21,1482.85,49.04,26.79,0,0,0,-5.6456446,-47.766383,20081702901,78,17,0
1702901,2009,152,9092,5287,0.0165,0.0280,9203,1237.38,27.18,1731.38,49.04,26.79,0,0,0,-5.6456446,-47.766383,20091702901,78,17,0
1702901,2010,223,9242,5173,0.0236,0.0414,9257,1225,27.84,1216.48,49.04,26.79,0,0,0,-5.6456446,-47.766383,20101702901,78,17,0
1702901,2011,116,9395,5104,0.0122,0.0223,9310,1527.5,27.21,1485.95,49.04,26.79,0,0,0,-5.6456446,-47.766383,20111702901,78,17,0
1702901,2012,103,9590,4925,0.0106,0.0204,9343,2013.25,27.29,1007.36,49.04,26.79,0,0,0,-5.6456446,-47.766383,20121702901,78,17,0
1702901,2013,114,9767,4659,0.0115,0.0238,9632,3133.5,27.31,1629.01,49.04,26.79,0,0,0,-5.6456446,-47.766383,20131702901,78,17,0
1702901,2014,176,9950,4522,0.0173,0.0374,9669,3625,27.17,1322.46,49.04,26.79,0,0,0,-5.6456446,-47.766383,20141702901,78,17,0
1702901,2015,76,10119,4356,0.0074,0.0170,9706,3825,27.69,1039.93,49.04,26.79,0,0,0,-5.6456446,-47.766383,20151702901,78,17,0
1702901,2016,151,10298,4244,0.0145,0.0344,9741,3868.75,28.4,906.59,49.04,26.79,0,0,0,-5.6456446,-47.766383,20161702901,78,17,0
1703008,2001,1238,18861,151493,0.0616,0.0081,10475,846.5,26.23,1713.4,52.06,28.26,0,0,0,-7.1748585,-47.855767,20011703008,78,17,0
1703008,2002,561,21966,147925,0.0249,0.0038,10593,1026.7,26.45,1685.2,52.06,28.26,0,0,0,-7.1748585,-47.855767,20021703008,78,17,0
1703008,2003,673,26306,143754,0.0250,0.0047,10716,1182.26,26.56,1647.38,52.06,28.26,0,0,0,-7.1748585,-47.855767,20031703008,78,17,0
1703008,2004,578,30370,138816,0.0187,0.0041,10888,1266.54,26.46,1753.05,52.06,28.26,0,0,0,-7.1748585,-47.855767,20041703008,78,17,0
1703008,2005,1011,34975,135315,0.0281,0.0074,11116,1189.4,26.81,1785.47,52.06,28.26,0,0,0,-7.1748585,-47.855767,20051703008,78,17,0
1703008,2006,1540,37539,133343,0.0394,0.0114,11257,1153.83,26.43,1916.99,52.06,28.26,0,0,0,-7.1748585,-47.855767,20061703008,78,17,0
1703008,2007,2466,37868,132587,0.0611,0.0183,10965,1140.51,26.56,1477.62,52.06,28.26,1,0,0,-7.1748585,-47.855767,20071703008,78,17,0
1703008,2008,2121,37769,133452,0.0532,0.0156,10672,1236.96,26.43,1813.2,52.06,28.26,1,0,0,-7.1748585,-47.855767,20081703008,78,17,0
1703008,2009,2292,37224,133700,0.0580,0.0169,10698,1281.07,26.37,2154.15,52.06,28.26,1,0,0,-7.1748585,-47.855767,20091703008,78,17,0
1703008,2010,2306,36956,133377,0.0587,0.0170,10565,1267.77,27.1,1548.59,52.06,28.26,0,0,0,-7.1748585,-47.855767,20101703008,78,17,0
1703008,2011,2118,34902,129176,0.0572,0.0161,10432,1572.92,26.56,1804.33,52.06,28.26,0,0,0,-7.1748585,-47.855767,20111703008,78,17,0
1703008,2012,1753,35427,128392,0.0471,0.0135,10439,2053.06,26.47,1589.78,52.06,28.26,0,0,0,-7.1748585,-47.855767,20121703008,78,17,0
1703008,2013,1643,36513,127921,0.0431,0.0127,10720,3229.72,26.73,1831.46,52.06,28.26,0,0,0,-7.1748585,-47.855767,20131703008,78,17,0
1703008,2014,1717,37300,126997,0.0440,0.0133,10728,3684.91,26.56,1744.99,52.06,28.26,0,0,0,-7.1748585,-47.855767,20141703008,78,17,0
1703008,2015,1069,38865,126045,0.0268,0.0084,10736,3904.59,27.08,1388.74,52.06,28.26,0,0,0,-7.1748585,-47.855767,20151703008,78,17,0
1703008,2016,1058,40610,124115,0.0254,0.0085,10744,3962.21,27.52,1404.72,52.06,28.26,0,0,0,-7.1748585,-47.855767,20161703008,78,17,0
1703057,2001,777,131697,20380,0.0059,0.0367,2617,846.52,26.18,1691.4,51.26,26.56,0,0,0,-7.7777228,-48.601423,20011703057,78,17,0
1703057,2002,1535,131382,19894,0.0115,0.0716,2617,1026.77,26.52,1646.18,51.26,26.56,0,0,0,-7.7777228,-48.601423,20021703057,78,17,0
1703057,2003,1309,131340,20455,0.0099,0.0602,2622,1182.31,26.57,1678.69,51.26,26.56,0,0,0,-7.7777228,-48.601423,20031703057,78,17,0
1703057,2004,1234,131066,20486,0.0093,0.0568,2628,1266.59,26.45,1822.17,51.26,26.56,0,0,0,-7.7777228,-48.601423,20041703057,78,17,0
1703057,2005,1035,131280,20616,0.0078,0.0478,2636,1184.8,26.77,1903.48,51.26,26.56,0,0,0,-7.7777228,-48.601423,20051703057,78,17,0
1703057,2006,1204,131191,20827,0.0091,0.0546,2641,1149.77,26.39,2007.57,51.26,26.56,0,0,0,-7.7777228,-48.601423,20061703057,78,17,0
1703057,2007,1058,130981,21328,0.0080,0.0473,2716,1118.7,26.55,1618.57,51.26,26.56,0,0,0,-7.7777228,-48.601423,20071703057,78,17,0
1703057,2008,1587,130095,21661,0.0120,0.0682,2791,1197.2,26.41,1828.9,51.26,26.56,2,0,0,-7.7777228,-48.601423,20081703057,78,17,0
1703057,2009,944,129845,22559,0.0072,0.0402,2807,1240.17,26.34,2298.71,51.26,26.56,1,0,0,-7.7777228,-48.601423,20091703057,78,17,0
1703057,2010,861,129674,22222,0.0066,0.0373,2985,1227.57,27.13,1614.1,51.26,26.56,0,0,0,-7.7777228,-48.601423,20101703057,78,17,0
1703057,2011,679,130271,21988,0.0052,0.0300,3162,1528.94,26.51,2025.38,51.26,26.56,0,0,0,-7.7777228,-48.601423,20111703057,78,17,0
1703057,2012,1308,130051,21913,0.0100,0.0563,3200,2014.32,26.36,1784,51.26,26.56,0,0,0,-7.7777228,-48.601423,20121703057,78,17,0
1703057,2013,2529,128255,22733,0.0193,0.1001,3336,3136.06,26.69,2039.83,51.26,26.56,0,0,0,-7.7777228,-48.601423,20131703057,78,17,0
1703057,2014,1375,127380,24600,0.0107,0.0529,3379,3627.64,26.43,1843.1,51.26,26.56,0,0,0,-7.7777228,-48.601423,20141703057,78,17,0
1703057,2015,1233,126811,25336,0.0096,0.0464,3420,3829.99,27.01,1581.68,51.26,26.56,0,0,0,-7.7777228,-48.601423,20151703057,78,17,0
1703057,2016,1113,126331,25840,0.0087,0.0413,3460,3875.51,27.49,1611.83,51.26,26.56,0,0,0,-7.7777228,-48.601423,20161703057,78,17,0
1703073,2001,382,3411,104475,0.1006,0.0036,3607,846.5,26.78,1518.93,51.27,25.99,0,26.25,6380,-7.7173953,-47.578546,20011703073,78,17,0
1703073,2002,337,3937,103522,0.0788,0.0032,3635,1026.69,26.98,1482.59,51.27,25.99,0,26.25,6380,-7.7173953,-47.578546,20021703073,78,17,0
1703073,2003,224,5015,102124,0.0428,0.0022,3661,1182.25,27.07,1389.93,51.27,25.99,0,26.25,6380,-7.7173953,-47.578546,20031703073,78,17,0
1703073,2004,283,6503,100293,0.0417,0.0028,3697,1267.43,26.99,1630.45,51.27,25.99,0,26.25,6380,-7.7173953,-47.578546,20041703073,78,17,0
1703073,2005,381,8118,98195,0.0449,0.0039,3746,1210.83,27.33,1622.18,51.27,25.99,0,26.25,6380,-7.7173953,-47.578546,20051703073,78,17,0
1703073,2006,567,9936,96494,0.0540,0.0058,3776,1193.36,26.91,1807.57,51.27,25.99,0,26.25,6380,-7.7173953,-47.578546,20061703073,78,17,0
1703073,2007,897,11032,95393,0.0752,0.0093,3730,1209.19,27.13,1286.49,51.27,25.99,0,26.25,6380,-7.7173953,-47.578546,20071703073,78,17,0
1703073,2008,1241,11576,95130,0.0968,0.0129,3684,1350.59,26.96,1718.96,51.27,25.99,0,26.25,6380,-7.7173953,-47.578546,20081703073,78,17,0
1703073,2009,668,12042,94880,0.0525,0.0070,3691,1368.68,26.85,2063.99,51.27,25.99,0,26.25,6380,-7.7173953,-47.578546,20091703073,78,17,0
1703073,2010,911,12563,93448,0.0676,0.0097,3928,1420.69,27.65,1298.92,51.27,25.99,0,26.25,6380,-7.7173953,-47.578546,20101703073,78,17,0
1703073,2011,819,13663,92376,0.0565,0.0088,4165,1722.9,27.04,1628.49,51.27,25.99,0,26.25,6380,-7.7173953,-47.578546,20111703073,78,17,0
1703073,2012,821,14583,90791,0.0533,0.0090,4206,2250.42,27.06,1319.78,51.27,25.99,0,26.25,6380,-7.7173953,-47.578546,20121703073,78,17,0
1703073,2013,697,16075,88680,0.0416,0.0078,4371,3722.59,27.35,1527.85,51.27,25.99,0,26.25,6380,-7.7173953,-47.578546,20131703073,78,17,0
1703073,2014,1337,16753,86247,0.0739,0.0153,4416,4157.2,27.08,1552.59,51.27,25.99,0,26.25,6380,-7.7173953,-47.578546,20141703073,78,17,0
1703073,2015,676,19977,85091,0.0327,0.0079,4460,4483.98,27.65,1251.86,51.27,25.99,0,26.25,6380,-7.7173953,-47.578546,20151703073,78,17,0
1703073,2016,466,21893,82430,0.0208,0.0056,4503,4600.48,28.14,1261.72,51.27,25.99,0,26.25,6380,-7.7173953,-47.578546,20161703073,78,17,0
1703107,2001,949,30161,38566,0.0305,0.0240,4984,517.25,26.2,1753,53.18,26.68,0,29.662,0,-9.8689816,-48.791669,20011703107,77,17,0
